trial,hole,model_y
207,0,0.8057089522170435
207,1,0.17626932243594476
207,2,0.018021725347011706
210,0,0.8966695572301202
210,1,0.05756531991660355
210,2,0.04576512285327631
214,0,0.3677676577826258
214,1,0.25902768973940304
214,2,0.37320465247797113
215,0,0.9581035948080636
215,1,0.02183911141609332
215,2,0.020057293775843057
223,0,0.6121936458424917
223,1,0.05447278911440029
223,2,0.333333565043108
254,0,0.47517686328994285
254,1,0.010245972430836673
254,2,0.5145771642792204
283,0,0.49777106190956144
283,1,0.0600423851578354
283,2,0.4421865529326031
289,0,0.506285595308932
289,1,0.46058329975617723
289,2,0.033131104934890736
297,0,0.38355330886197764
297,1,0.060711237372958506
297,2,0.5557354537650638
302,0,0.46190545692258367
302,1,0.2449399737120591
302,2,0.2931545693653572
306,0,0.49777105922321513
306,1,0.05309429792418334
306,2,0.4491346428526015
307,0,0.4035131477680939
307,1,0.007750831176545351
307,2,0.5887360210553608
316,0,0.37078237937955
316,1,0.00883861648568317
316,2,0.6203790041347668
319,0,0.5516445731136769
319,1,0.44081934300191933
319,2,0.007536083884403727
326,0,0.2900222234138091
326,1,0.23155212042818066
326,2,0.47842565615801036
332,0,0.30079450474815717
332,1,0.31715285144744887
332,2,0.38205264380439397
380,0,0.46050480371801406
380,1,0.007750830660266301
380,2,0.5317443656217197
