trial,hole,model_y
127,1,0.047769461546999265
127,2,0.7836283049895908
129,0,0.7603207875327591
129,1,0.06745190155544369
129,2,0.17222731091179727
132,0,0.7567741155644957
132,1,0.22138504969540626
132,2,0.021840834740097962
133,0,0.859090243867564
133,1,0.1291272434551238
133,2,0.011782512677312082
139,0,0.0718808711306354
139,1,0.8429545521484325
139,2,0.08516457672093211
140,0,0.2676222413169263
140,1,0.6952693972243417
140,2,0.037108361458732135
142,0,0.010399408586246363
142,1,0.6769821621132633
142,2,0.3126184293004904
143,0,0.468731760071818
143,1,0.14654551123125606
143,2,0.384722728696926
144,0,0.9664155832459993
144,1,0.014464870081001122
144,2,0.01911954667299972
145,0,0.010520152738189252
145,1,0.36371833061170533
145,2,0.6257615166501053
148,0,0.9662098346968485
148,1,0.022082303219843755
148,2,0.011707862083307768
149,0,0.09262947860649158
149,1,0.7143896860471997
149,2,0.19298083534630878
154,0,0.01065380448627299
154,1,0.01271054889225373
154,2,0.9766356466214732
156,0,0.37874790083535326
156,1,0.054563068743162364
156,2,0.5666890304214843
158,0,0.03422030254780436
158,1,0.01509563287042057
158,2,0.9506840645817751
163,0,0.9474889289593786
163,1,0.027735222654152868
163,2,0.024775848386468482
166,0,0.013809190896280077
166,1,0.30352134590102975
166,2,0.6826694632026902
170,0,0.041394509162520375
170,1,0.036656690986890735
170,2,0.9219487998505889
173,0,0.09581913834111425
173,1,0.15147722732391095
173,2,0.7527036343349749
179,0,0.8976973703264861
179,1,0.046563132714568474
179,2,0.055739496958945485
183,0,0.01455190062133223
183,1,0.018401641960980302
183,2,0.9670464574176874
186,0,0.965909913389087
186,1,0.023116813897895046
186,2,0.01097327271301793
190,0,0.03813191133380936
190,1,0.16045303618038725
190,2,0.8014150524858034
192,0,0.9132055009811353
192,1,0.0763907563907485
192,2,0.010403742628116133
196,0,0.010576485020597557
196,1,0.018517551474664277
196,2,0.9709059635047381
207,0,0.9697840834400848
207,1,0.018455252248496368
207,2,0.011760664311418877
210,0,0.9597235506472517
210,1,0.027224537587356618
210,2,0.01305191176539168
214,0,0.7182610165406496
214,1,0.2529152726224679
214,2,0.02882371083688249
215,0,0.9786718163018665
215,1,0.00829494616919412
215,2,0.013033237528939291
223,0,0.9339355441541689
223,1,0.02525327725950216
223,2,0.0408111785863289
254,0,0.9217296376638177
254,1,0.016480809282475604
254,2,0.06178955305370677
283,0,0.9474909091708668
283,1,0.012282838709698988
283,2,0.0402262521194342
289,0,0.9494446980890876
289,1,0.03899468861781472
289,2,0.011560613293097622
297,0,0.9286623103529328
297,1,0.02948088118928475
297,2,0.04185680845778242
302,0,0.9147698455632917
302,1,0.04943417160240637
302,2,0.03579598283430209
306,0,0.11128064200361648
306,1,0.016240986867796292
306,2,0.8724783711285873
307,0,0.9379433525311403
307,1,0.01702752669731194
307,2,0.0450291207715478
316,0,0.033571888984870034
316,1,0.021171181651597613
316,2,0.9452569293635323
319,0,0.9499635926279415
319,1,0.039955076845303326
319,2,0.01008133052675505
326,0,0.8744683328854923
326,1,0.07667798284791706
326,2,0.04885368426659061
332,0,0.8028651694381245
332,1,0.16016371950575792
332,2,0.0369711110561177
380,0,0.053861410117944826
380,1,0.013036486513609129
380,2,0.933102103368446
