trial,hole,data_y,lower,upper
80,2,0.1,0.0,0.2
81,0,0.0,0.0,0.0
81,1,0.03333333333333333,0.0,0.1
81,2,0.9666666666666667,0.9,1.0
82,0,0.06896551724137931,0.0,0.1724137931034483
82,1,0.7241379310344828,0.5517241379310345,0.8620689655172413
82,2,0.20689655172413793,0.06896551724137931,0.3793103448275862
84,0,0.7333333333333333,0.5666666666666667,0.8666666666666667
84,1,0.26666666666666666,0.13333333333333333,0.43333333333333335
84,2,0.0,0.0,0.0
85,0,0.7037037037037037,0.5185185185185185,0.8888888888888888
85,1,0.2962962962962963,0.1111111111111111,0.48148148148148145
85,2,0.0,0.0,0.0
86,0,0.034482758620689655,0.0,0.10344827586206896
86,1,0.20689655172413793,0.06896551724137931,0.3793103448275862
86,2,0.7586206896551724,0.5862068965517241,0.896551724137931
90,0,0.03333333333333333,0.0,0.1
90,1,0.03333333333333333,0.0,0.1
90,2,0.9333333333333333,0.8333333333333334,1.0
91,0,0.06896551724137931,0.0,0.1724137931034483
91,1,0.3793103448275862,0.20689655172413793,0.5517241379310345
91,2,0.5517241379310345,0.3793103448275862,0.7241379310344828
93,0,0.03333333333333333,0.0,0.1
93,1,0.9666666666666667,0.9,1.0
93,2,0.0,0.0,0.0
94,0,0.6206896551724138,0.4482758620689655,0.7931034482758621
94,1,0.3793103448275862,0.20689655172413793,0.5517241379310345
94,2,0.0,0.0,0.0
97,0,0.2222222222222222,0.07407407407407407,0.37037037037037035
97,1,0.07407407407407407,0.0,0.18518518518518517
97,2,0.7037037037037037,0.5185185185185185,0.8518518518518519
98,0,0.034482758620689655,0.0,0.10344827586206896
98,1,0.6206896551724138,0.4482758620689655,0.7931034482758621
98,2,0.3448275862068966,0.1724137931034483,0.5172413793103449
99,0,0.1724137931034483,0.034482758620689655,0.3103448275862069
99,1,0.0,0.0,0.0
99,2,0.8275862068965517,0.6896551724137931,0.9655172413793104
100,0,0.06666666666666667,0.0,0.16666666666666666
100,1,0.0,0.0,0.0
100,2,0.9333333333333333,0.8333333333333334,1.0
102,0,0.7666666666666667,0.6,0.9
102,1,0.23333333333333334,0.1,0.4
102,2,0.0,0.0,0.0
103,0,0.8666666666666667,0.7333333333333333,0.9666666666666667
103,1,0.1,0.0,0.2
103,2,0.03333333333333333,0.0,0.1
106,0,0.03333333333333333,0.0,0.1
106,1,0.1,0.0,0.23333333333333334
106,2,0.8666666666666667,0.7333333333333333,0.9666666666666667
107,0,0.42857142857142855,0.25,0.6071428571428571
107,1,0.21428571428571427,0.07142857142857142,0.35714285714285715
107,2,0.35714285714285715,0.17857142857142858,0.5357142857142857
109,0,0.0,0.0,0.0
109,1,0.13333333333333333,0.03333333333333333,0.26666666666666666
109,2,0.8666666666666667,0.7333333333333333,0.9666666666666667
111,0,0.8333333333333334,0.7,0.9333333333333333
111,1,0.13333333333333333,0.03333333333333333,0.26666666666666666
111,2,0.03333333333333333,0.0,0.1
112,0,0.03333333333333333,0.0,0.10083333333333258
112,1,0.2,0.06666666666666667,0.36666666666666664
112,2,0.7666666666666667,0.6,0.9
113,0,0.36666666666666664,0.2,0.5666666666666667
113,1,0.6333333333333333,0.43333333333333335,0.8
113,2,0.0,0.0,0.0
114,0,0.9333333333333333,0.8333333333333334,1.0
114,1,0.06666666666666667,0.0,0.16666666666666666
114,2,0.0,0.0,0.0
115,0,0.0,0.0,0.0
115,1,0.20689655172413793,0.06896551724137931,0.3448275862068966
115,2,0.7931034482758621,0.6551724137931034,0.9310344827586207
118,0,0.06666666666666667,0.0,0.16666666666666666
118,1,0.06666666666666667,0.0,0.16666666666666666
118,2,0.8666666666666667,0.7333333333333333,0.9666666666666667
121,0,1.0,1.0,1.0
121,1,0.0,0.0,0.0
121,2,0.0,0.0,0.0
122,0,0.03333333333333333,0.0,0.1
122,1,0.0,0.0,0.0
122,2,0.9666666666666667,0.9,1.0
123,0,0.5862068965517241,0.41293103448275864,0.7586206896551724
123,1,0.2413793103448276,0.10344827586206896,0.4146551724137923
123,2,0.1724137931034483,0.034482758620689655,0.3448275862068966
126,0,0.0,0.0,0.0
126,1,0.03333333333333333,0.0,0.1
126,2,0.9666666666666667,0.9,1.0
127,0,0.06896551724137931,0.0,0.1724137931034483
127,1,0.10344827586206896,0.0,0.2413793103448276
127,2,0.8275862068965517,0.6551724137931034,0.9655172413793104
129,0,0.5925925925925926,0.4074074074074074,0.7777777777777778
129,1,0.2222222222222222,0.07407407407407407,0.37129629629629546
129,2,0.18518518518518517,0.037037037037037035,0.3333333333333333
132,0,0.896551724137931,0.7931034482758621,1.0
132,1,0.10344827586206896,0.0,0.20689655172413793
132,2,0.0,0.0,0.0
133,0,0.8666666666666667,0.7333333333333333,0.9666666666666667
133,1,0.13333333333333333,0.03333333333333333,0.26666666666666666
133,2,0.0,0.0,0.0
139,0,0.8333333333333334,0.7,0.9333333333333333
139,1,0.16666666666666666,0.06666666666666667,0.3
139,2,0.0,0.0,0.0
140,0,0.03333333333333333,0.0,0.1
140,1,0.9,0.8,1.0
140,2,0.06666666666666667,0.0,0.16666666666666666
142,0,0.0,0.0,0.0
142,1,0.75,0.5714285714285714,0.8928571428571429
142,2,0.25,0.10714285714285714,0.42857142857142855
143,0,0.6071428571428571,0.42857142857142855,0.7857142857142857
143,1,0.25,0.10714285714285714,0.42857142857142855
143,2,0.14285714285714285,0.03571428571428571,0.2857142857142857
144,0,0.9,0.8,1.0
144,1,0.03333333333333333,0.0,0.1
144,2,0.06666666666666667,0.0,0.16666666666666666
145,0,0.03571428571428571,0.0,0.10714285714285714
145,1,0.10714285714285714,0.0,0.25
145,2,0.8571428571428571,0.7142857142857143,0.9642857142857143
148,0,0.9666666666666667,0.9,1.0
148,1,0.03333333333333333,0.0,0.1
148,2,0.0,0.0,0.0
149,0,0.0,0.0,0.0
149,1,0.7241379310344828,0.5517241379310345,0.8620689655172413
149,2,0.27586206896551724,0.13793103448275862,0.4482758620689655
154,0,0.03333333333333333,0.0,0.1
154,1,0.1,0.0,0.2008333333333326
154,2,0.8666666666666667,0.7333333333333333,0.9666666666666667
156,0,0.5862068965517241,0.41379310344827586,0.7586206896551724
156,1,0.10344827586206896,0.0,0.20689655172413793
156,2,0.3103448275862069,0.13793103448275862,0.4827586206896552
158,0,0.0,0.0,0.0
158,1,0.034482758620689655,0.0,0.10344827586206896
158,2,0.9655172413793104,0.896551724137931,1.0
163,0,0.9333333333333333,0.8333333333333334,1.0
163,1,0.06666666666666667,0.0,0.16666666666666666
163,2,0.0,0.0,0.0
166,0,0.03333333333333333,0.0,0.1
166,1,0.16666666666666666,0.03333333333333333,0.3
166,2,0.8,0.6333333333333333,0.9333333333333333
170,0,0.03333333333333333,0.0,0.1
170,1,0.0,0.0,0.0
170,2,0.9666666666666667,0.9,1.0
173,0,0.06666666666666667,0.0,0.16666666666666666
173,1,0.06666666666666667,0.0,0.16666666666666666
173,2,0.8666666666666667,0.7333333333333333,0.9666666666666667
179,0,0.7666666666666667,0.6333333333333333,0.9
179,1,0.2,0.06666666666666667,0.3333333333333333
179,2,0.03333333333333333,0.0,0.1
183,0,0.03333333333333333,0.0,0.1
183,1,0.16666666666666666,0.03333333333333333,0.3
183,2,0.8,0.6333333333333333,0.9333333333333333
186,0,0.9,0.8,1.0
186,1,0.03333333333333333,0.0,0.1
186,2,0.06666666666666667,0.0,0.16666666666666666
190,0,0.0,0.0,0.0
190,1,0.20689655172413793,0.06896551724137931,0.3793103448275862
190,2,0.7931034482758621,0.6206896551724138,0.9310344827586207
192,0,0.9,0.7666666666666667,1.0
192,1,0.03333333333333333,0.0,0.1
192,2,0.06666666666666667,0.0,0.16666666666666666
196,0,0.0,0.0,0.0
196,1,0.1,0.0,0.2008333333333326
196,2,0.9,0.7991666666666668,1.0
207,0,0.896551724137931,0.7931034482758621,1.0
207,1,0.10344827586206896,0.0,0.20689655172413793
207,2,0.0,0.0,0.0
210,0,0.9333333333333333,0.8333333333333334,1.0
210,1,0.06666666666666667,0.0,0.16666666666666666
210,2,0.0,0.0,0.0
214,0,0.9333333333333333,0.8333333333333334,1.0
214,1,0.06666666666666667,0.0,0.16666666666666666
214,2,0.0,0.0,0.0
215,0,0.9333333333333333,0.8333333333333334,1.0
215,1,0.06666666666666667,0.0,0.16666666666666666
215,2,0.0,0.0,0.0
223,0,0.8214285714285714,0.6776785714285715,0.9642857142857143
223,1,0.17857142857142858,0.03571428571428571,0.32232142857142776
223,2,0.0,0.0,0.0
254,0,0.9333333333333333,0.8333333333333334,1.0
254,1,0.03333333333333333,0.0,0.1
254,2,0.03333333333333333,0.0,0.1
283,0,0.8333333333333334,0.7,0.9666666666666667
283,1,0.06666666666666667,0.0,0.16666666666666666
283,2,0.1,0.0,0.2
289,0,0.8333333333333334,0.7,0.9333333333333333
289,1,0.16666666666666666,0.06666666666666667,0.3
289,2,0.0,0.0,0.0
297,0,0.9,0.7666666666666667,1.0
297,1,0.06666666666666667,0.0,0.16666666666666666
297,2,0.03333333333333333,0.0,0.1
302,0,0.9333333333333333,0.8333333333333334,1.0
302,1,0.03333333333333333,0.0,0.1
302,2,0.03333333333333333,0.0,0.1
306,0,0.03333333333333333,0.0,0.1
306,1,0.03333333333333333,0.0,0.1
306,2,0.9333333333333333,0.8333333333333334,1.0
307,0,0.9,0.8,1.0
307,1,0.0,0.0,0.0
307,2,0.1,0.0,0.2
316,0,0.03333333333333333,0.0,0.1
316,1,0.03333333333333333,0.0,0.1
316,2,0.9333333333333333,0.8333333333333334,1.0
319,0,0.9655172413793104,0.896551724137931,1.0
319,1,0.034482758620689655,0.0,0.10344827586206896
319,2,0.0,0.0,0.0
326,0,0.9310344827586207,0.8275862068965517,1.0
326,1,0.06896551724137931,0.0,0.1724137931034483
326,2,0.0,0.0,0.0
332,0,0.9333333333333333,0.8333333333333334,1.0
332,1,0.03333333333333333,0.0,0.1
332,2,0.03333333333333333,0.0,0.10083333333333258
380,0,0.13333333333333333,0.03333333333333333,0.26666666666666666
380,1,0.03333333333333333,0.0,0.1
380,2,0.8333333333333334,0.6666666666666666,0.9666666666666667
